id	lon	lat	country	campname
13435	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13436	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13437	36.230383	49.9935	Ukraine	Ukraine/-/-/Charkow Ukraine/ - / - / Charkow
13438	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13439	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13440	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13441	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13442	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13443	36.230383	49.9935	Ukraine	Ukraine/ - / - / Charkow
13444	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ - / Anjewo 
13445	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ - / Barul
13446	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ IBogoduchow/ Perwuchino 
13447	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ Charkow/
13448	37.210286	49.195852	Ukraine	Ukraine/ Charkow/ — / Isjum
13449	37.210286	49.195852	Ukraine	Ukraine/ Charkow/ - / Isjum
13450	35.7411539	49.2848485	Ukraine	Ukraine/ Charkow/ Kegitschowka/ Kegitschowka
13451	35.7411539	49.2848485	Ukraine	Ukraine/ Charkow/ Kegitschowka/ Kegitschowka
13452	35.461353	49.373049	Ukraine	Ukraine/ Charkow/ - / Krasnograd
13453	35.461353	49.373049	Ukraine	Ukraine/ Charkow/ -/ Krasnograd
13454	37.6027997	49.7055574	Ukraine	Ukraine/ Charkow/ - / Kupjansk
13455	37.6027997	49.7055574	Ukraine	Ukraine/ Charkow/ - / Kupjansk
13456	37.6027997	49.7055574	Ukraine	Ukraine/ Charkow/ - / Kupjansk
13457	35.9407539	49.9511113	Ukraine	Ukraine/ Charkow/ - / Ljubotin
13458	35.9407539	49.9511113	Ukraine	Ukraine/ Charkow/ - / Ljubotin, Silno
13459	36.0503448	49.8060262	Ukraine	Ukraine/ Charkow/ - / Merefa
13460	36.0503448	49.8060262	Ukraine	Ukraine/ Charkow/ - / Merefa
13461	36.1603809	49.955513	Ukraine	Ukraine/ Charkow/ - / Nowaja Bawarija
13462	35.8421121	49.7182524	Ukraine	Ukraine/ Charkow/ Nowaja Wodolaga / Nowaja Wodolaga
13463	35.8421121	49.7182524	Ukraine	Ukraine/ Charkow/ Nowaja Wodolaga / Nowaja Wodolaga
13464	36.258635	49.9799483	Ukraine	Ukraine/ Charkow/ - / Osnowa
13465	36.258635	49.9799483	Ukraine	Ukraine/ Charkow/ - / Osnowa
13466	36.258635	49.9799483	Ukraine	Ukraine/ Charkow/ - / Osnowa
13467	36.2573778	48.9405344	Ukraine	Ukraine/ Charkow/ - / Panjutino
13468	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ - / Parchomowka
13469	36.1763412	49.9166765	Ukraine	Ukraine/ Charkow/ - / Pokotilowka
13470	36.4920771	49.902584	Ukraine	Ukraine/ Charkow/ - / Rogan
13471	36.2497759	50.0305145	Ukraine	Ukraine/ Charkow/ - / Sokolniki
13472	36.230383	49.9935	Ukraine	Ukraine/ Charkow/ - / Tschugujew
13473	26.9252191	49.4106425	Ukraine	Ukraine/ Chmelnizki/ - / Kriwin
13474	27.5570968	50.1874323	Ukraine	Ukraine/ Chmelnizki/ Polonnoje/ Poninka
13475	27.0559924	50.1757487	Ukraine	Ukraine/ Chmelnizki/ - / Schepetowka
13476	26.8600648	50.2969058	Ukraine	Ukraine/ Chmelnizki/ - / Slawuta
13477	26.8600648	50.2969058	Ukraine	Ukraine/ Chmelnizki/ - / Slawuta 
13478	26.8600648	50.2969058	Ukraine	Ukraine/ Chmelnizki/ - / Slawuta 
13479	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13480	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13481	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13482	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13483	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13484	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13485	35.046183	48.464717	Ukraine	Ukraine/-/-/ Dnepropetrowsk 
13486	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13487	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13488	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13489	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13490	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13491	35.046183	48.464717	Ukraine	Ukraine/ - / - / Dnepropetrowsk 
13492	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Baglej 
13493	50.2212463	53.2415041	Ukraine	Ukraine/ Dnepropetrowsk/ - / Baustelle des Samara-Bergwerkes 
13494	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / 
13495	34.613683	48.523117	Ukraine	Ukraine/ Dnepropetrowsk/ - / Dneprodsershinsk 
13496	34.613683	48.523117	Ukraine	Ukraine/ Dnepropetrowsk/ - / Dneprodsershinsk, Baglej 
13497	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrovsk/ - / Dolginzewo
13498	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Kanderopol
13499	33.391783	47.910483	Ukraine	Ukraine/ Dnepropetrowsk/ - / Kriwoi Rog
13500	34.6105197	47.6489237	Ukraine	Ukraine/ Dnepropetrowsk/ - / Marganez
13501	34.6105197	47.6489237	Ukraine	Ukraine/ Dnepropetrowsk/ -/ Marganez
13502	34.394815	47.56746	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nikopol
13503	34.394815	47.56746	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nikopol
13504	34.394815	47.56746	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nikopol
13505	35.066079	48.497477	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nishnedneprowsk
13506	35.066079	48.497477	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nishnedneprowsk
13507	35.066079	48.497477	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nishnedneprowsk
13508	35.066079	48.497477	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nishnedneprowsk
13509	35.066079	48.497477	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nishnedneprowsk
13510	38.2963063	54.0109034	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nowomoskowsk
13511	38.2963063	54.0109034	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nowomoskowsk
13512	38.2963063	54.0109034	Ukraine	Ukraine/ Dnepropetrowsk/ - / Nowomoskowsk, Pokotilowka
13513	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Pereschtschepino, Nowomoskowsk
13514	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ -/ Prossjaja
13515	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Raduschja, Nowomoskowsk
13516	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Tschertomlyk
13517	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrovsk/ - / Tschertomlyk
13518	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Tschertomlyk
13519	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Tschertomlyk
13520	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Tschertomlyk
13521	35.046183	48.464717	Ukraine	Ukraine/ Dnepropetrowsk/ - / Tscherwonoje
13522	23.5123193	49.3580116	Ukraine	Ukraine/ Drogobytsch/ - / Borislaw
13523	23.5123193	49.3580116	Ukraine	Ukraine/ Drogobytsch/ - / Borislaw, Kokawino
13524	24.3079782	49.4077736	Ukraine	Ukraine/ Drogobytsch/ - / Chodorow
13525	23.9767801	49.2752432	Ukraine	Ukraine/ Drogobytsch/ - / Gelsendorf
13526	23.9767801	49.2752432	Ukraine	Ukraine/ Drogobytsch/ -/ Gelsendorf
13527	23.5123193	49.3580116	Ukraine	Ukraine/ Drogobytsch/ - / Morschin
13528	23.5123193	49.3580116	Ukraine	Ukraine/ Drogobytsch/ - / Shidatschow
13529	23.5129163	49.0401779	Ukraine	Ukraine/ Drogobytsch/ - / Skole
13530	23.8431343	49.2656076	Ukraine	Ukraine/ Drogobytsch/ - / Stryj
13531	23.8431343	49.2656076	Ukraine	Ukraine/ Drogobytsch/ - / Stryj
13532	23.5123193	49.3580116	Ukraine	Ukraine/ Drogobytsch/ - / Tschernowizy
13533	27.506767	50.1224689	Ukraine	Ukraine/ Kamenez-Podolski/ - / Polonnoje 
13534	27.0559924	50.1757487	Ukraine	Ukraine/ Kamenez-Podolski/ - / Schepetowka 
13535	27.0559924	50.1757487	Ukraine	Ukraine/ Kamenez-Podolski/ - / Schepetowka, Ljubomirskaja 
13536	26.8600648	50.2969058	Ukraine	Ukraine/ Kamenez-Podolski/ - / Slawuta 
13537	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13538	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13539	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13540	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13541	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13542	30.5234	50.4501	Ukraine	Ukraine/ -/ - / Kiew
13543	30.5234	50.4501	Ukraine	Ukraine/ -/ - / Kiew
13544	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13545	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13546	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13547	30.5234	50.4501	Ukraine	Ukraine/-/- / Kiew
13548	30.5234	50.4501	Ukraine	Ukraine/-/- / Kiew
13549	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13550	30.5234	50.4501	Ukraine	Ukraine/-/- / Kiew
13551	30.5234	50.4501	Ukraine	Ukraine/ -/ - / Kiew
13552	30.5234	50.4501	Ukraine	Ukraine/ -/ - / Kiew
13553	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13554	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13555	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13556	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13557	30.5234	50.4501	Ukraine	Ukraine/ -/ -/ Kiew
13558	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13559	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13560	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13561	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13562	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13563	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13564	30.5234	50.4501	Ukraine	Ukraine/ -/ -/ Kiew
13565	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13566	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13567	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew
13568	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew, Darniza
13569	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew, Darniza
13570	30.5234	50.4501	Ukraine	Ukraine/ - / - / Kiew, Darniza
13571	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ Baryschewka/ Beresan
13572	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ Baryschewka/ Beresan
13573	30.1310853	49.7967977	Ukraine	Ukraine/ Kiew/ - / Belaja Zerkow
13574	30.1310853	49.7967977	Ukraine	Ukraine/ Kiew/ - / Belaja Zerkow, Wassilkow
13575	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ - / Beresan
13576	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ - / Beresan
13577	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ Beresan/ Beresan, BorispoL
13578	31.46433	50.3070969	Ukraine	Ukraine/ Kiew/ - / Beresan, Panfily
13579	30.8939274	50.338222	Ukraine	Ukraine/ Kiew/ -/ Borispol, Darniza
13580	30.7909	50.511083	Ukraine	Ukraine/ Kiew/ - / Browary
13581	29.9738949	48.8117212	Ukraine	Ukraine/ Kiew/ Christinowka/ Werchnjatschka
13582	29.9738949	48.8117212	Ukraine	Ukraine/ Kiew/ Christinowka/ Werchnjatschka
13583	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza
13584	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza
13585	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza
13586	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza
13587	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza
13588	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza, Borispol
13589	30.6159589	50.4472114	Ukraine	Ukraine/ Kiew/ - / Darniza, Post-Wolynski
13590	29.9049684	50.0637682	Ukraine	Ukraine/ Kiew/ - / Fastow
13591	31.781765	50.2568193	Ukraine	Ukraine/ Kiew/Jagotin/ Sgurowka
13592	31.7773019	50.2095047	Ukraine	Ukraine/ Kiew/ - / Panfily
13593	30.5234	50.4501	Ukraine	Ukraine/ Kiew/ -/ Schewtschenkowo
13594	30.4289531	50.501827	Ukraine	Ukraine/ Kiew/ - / Schpola
13595	30.4289531	50.501827	Ukraine	Ukraine/ Kiew/ -/ Schpola, Talnoje
13596	31.8522329	49.227717	Ukraine	Ukraine/ Kiew/ - / Smela
13597	31.8522329	49.227717	Ukraine	Ukraine/ Kiew/ - / Smela
13598	30.7044131	48.887593	Ukraine	Ukraine/ Kiew/ - / Talnoje
13599	32.059767	49.444433	Ukraine	Ukraine/ Kiew/ - /Tscherkassy
13600	32.059767	49.444433	Ukraine	Ukraine/ Kiew/ - / Tscherkassy
13601	30.2154406	48.7699292	Ukraine	Ukraine/ Kiew/ - / Uman
13602	32.262317	48.507933	Ukraine	Ukraine/ - / - / Kirowograd
13603	32.262317	48.507933	Ukraine	Ukraine/ - / - / Kirowograd
13604	33.0967875	48.6632704	Ukraine	Ukraine/ Kirowograd/ - / Alexandria
13605	33.0967875	48.6632704	Ukraine	Ukraine/ Kirowograd/ - / Alexandrija
13606	32.2069313	48.9529277	Ukraine	Ukraine/ Kirowograd/ Alexandrowka/ Alexandrowka
13607	31.719254	48.9172739	Ukraine	Ukraine/ Kirowograd/ - / Kapitanowka
13608	31.6099124	48.640928	Ukraine	Ukraine/ Kirowograd/ Malaja Wiska/ Wiska
13609	32.262317	48.507933	Ukraine	Ukraine/ Kirowograd/ - / Pantajewka
13610	32.1456234	48.518858	Ukraine	Ukraine/ Kirowograd/ - / Sacharja
13611	32.7891921	48.502098	Ukraine	Ukraine/ Kirowograd/ - / Scharowka
13612	32.262317	48.507933	Ukraine	Ukraine/ Kirowograd/ - / Schestakowka
13613	31.6447313	48.6338535	Ukraine	Ukraine/ Kirowograd/ - / Wiska
13614	24.029717	49.839683	Ukraine	Ukraine/ -/ -/ Lwow
13615	24.029717	49.839683	Ukraine	Ukraine/ - / - / Lwow
13616	24.029717	49.839683	Ukraine	Ukraine/ - / - / Lwow
13617	24.029717	49.839683	Ukraine	Ukraine/ - / - / Lwow
13618	24.029717	49.839683	Ukraine	Ukraine/ -/-/ Lwow
13619	24.029717	49.839683	Ukraine	Ukraine/ - /- / Lwow
13620	24.029717	49.839683	Ukraine	Ukraine/ -/ - / Lwow
13621	24.029717	49.839683	Ukraine	Ukraine/-/ -/ Lwow, Kowachino
13622	24.029717	49.839683	Ukraine	Ukraine/ - / - / Lwow, Sknilow
13623	24.029717	49.839683	I Ukraine	I Ukraine/ Lwow/ - / Lwow, Borislaw
13624	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / Lwow, Busk
13625	24.6094605	49.9693586	Ukraine	Ukraine/ Lwow/ Busk/ Negrebki, Olesko
13626	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / Lwow, Skole
13627	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / Lwow, Stryj
13628	24.5593173	49.6692136	Ukraine	Ukraine/ Lwow/ -/ Peremyschljany
13629	23.8714523	49.8401025	Ukraine	Ukraine/ Lwow/ - / Rudno
13630	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / Salush
13631	23.9355976	49.7942127	Ukraine	Ukraine/ Lwow/ - / Sknilow
13632	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / Skoschlow, Sinilow
13633	24.029717	49.839683	Ukraine	Ukraine/ Lwow/ - / SoLotschew
13634	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13635	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13636	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13637	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13638	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13639	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13640	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13641	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13642	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13643	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13644	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew
13645	31.9945829	46.975033	Ukraine	Ukraine/ - / - / Nikolajew, Petrowka
13646	33.4273644	46.8433183	Ukraine	Ukraine/ Nikolajew/ - / Berislaw
13647	33.4273644	46.8433183	Ukraine	Ukraine/ Nikolajew/ - / Berislaw
13648	32.616867	46.635417	Ukraine	Ukraine/ Nikolajew/ - / Cherson
13649	32.616867	46.635417	Ukraine	Ukraine/ Nikolajew/ - / Cherson
13650	31.9945829	46.975033	Ukraine	Ukraine/ Nikolajew/ -/Jurizino
13651	32.9795086	46.4847422	Ukraine	Ukraine/ NikoLajew/ - / Kopani
13652	56.5595418	52.2213742	Ukraine	Ukraine/ NikoLajew/ - / Nowopetrowskoje
13653	32.5038537	47.6968565	Ukraine	Ukraine/ NikoLajew/ Nowy Bug/ Nowy Bug
13654	31.9945829	46.975033	Ukraine	Ukraine/ NikoLajew/ - / Partisany
13655	31.8679145	46.9332135	Ukraine	Ukraine/ NikoLajew/ - / SaLkowo
13656	31.9945829	46.975033	Ukraine	Ukraine/ NikoLajew/ - / Siwasch
13657	31.9945829	46.975033	Ukraine	Ukraine/ NikoLajew/ - / SokoLogornoje
13658	36.0687903	48.5214371	Ukraine	Ukraine/ NikoLajew/ - / Ternowka
13659	31.9945829	46.975033	Ukraine	Ukraine/ NikoLajew/ - / Tschitschkarowka
13660			Ukraine	Ukraine/ - / - / Nowo-Borissow
13661	30.7233095	46.482526	Ukraine	Ukraine/ -/ -/ Odessa
13662	30.7233095	46.482526	Ukraine	Ukraine/ - / - / Odessa
13663	30.7233095	46.482526	Ukraine	Ukraine/-/-/Odessa
13664	30.7233095	46.482526	Ukraine	Ukraine/ -/ -/ Odessa
13665	30.7233095	46.482526	Ukraine	Ukraine/ -/ -/ Odessa
13666	30.7233095	46.482526	Ukraine	Ukraine/-/ -/Odessa
13667	30.7233095	46.482526	Ukraine	Ukraine/-/-/Odessa
13668	30.7233095	46.482526	Ukraine	Ukraine/-/-/Odessa
13669	30.7233095	46.482526	Ukraine	Ukraine/ - / - / Odessa
13670	30.7233095	46.482526	Ukraine	Ukraine/ - / - / Odessa
13671	30.7233095	46.482526	Ukraine	Ukraine/ - /- / Odessa
13672	30.7233095	46.482526	Ukraine	Ukraine/ - / - / Odessa
13673	30.7233095	46.482526	Ukraine	Ukraine/ -/- / Odessa
13674	30.7233095	46.482526	Ukraine	Ukraine/ - /- / Odessa-
13675	30.7233095	46.482526	Ukraine	Ukraine/ - / - / Odessa
13676	30.7233095	46.482526	Ukraine	Ukraine/ - /- / Odessa
13677	29.8686351	48.3367137	Ukraine	Ukraine/ Odessa/ Gaiworon/ Gaiworon
13678	29.8686351	48.3367137	Ukraine	Ukraine/ Odessa/ Gaiworon/ Gaiworon
13679	30.7233095	46.482526	Ukraine	Ukraine/ Odessa/ Gruschka / Gruschka
13680	30.7233095	46.482526	Ukraine	Ukraine/ Odessa/ Gruschka / Gruschka
13681	28.8501919	45.3501944	Ukraine	Ukraine/ Odessa/ - / Ismail
13682	29.5001027	47.7420094	Ukraine	Ukraine/ Odessa/ - / Kotowsk
13683	29.5001027	47.7420094	Ukraine	Ukraine/ Odessa/ - / Kotowsk
13684	29.5001027	47.7420094	Ukraine	Ukraine/ Odessa/ - / Kotowsk
13685	29.5001027	47.7420094	Ukraine	Ukraine/ Odessa/ - / Kotowsk
13686	28.2888529	45.457057	Ukraine	Ukraine/ Odessa/ - / Reni
13687	30.571705	46.460123	Ukraine	Ukraine/ Odessa/ - / Salsk
13688	31.1655799	48.379433	Ukraine	Ukraine/ - / - / Pestschanka
13689	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13690	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13691	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13692	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13693	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13694	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13695	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13696	34.5514169	49.588267	Ukraine	Ukraine/ - / - / Poltawa
13697	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / -
13698	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / Abasowka
13699	33.2526635	49.783653	Ukraine	Ukraine/ Poltawa/ - / Chorol
13700	33.2526635	49.783653	Ukraine	Ukraine/ Poltawa/ - / Chorol
13701	33.2599968	49.3920229	Ukraine	Ukraine/ Poltawa/ Globino/ Globino
13702	33.2599968	49.3920229	Ukraine	Ukraine/ Poltawa/ Globino/ Globino
13703	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / Grebjonka
13704	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / Grebjonka
13705	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / Grebjonka
13706	34.5514169	49.588267	Ukraine	Ukraine/ Poltawa/ - / Grebjonka
13707	31.781765	50.2568193	Ukraine	Ukraine/ Poltawa/ - / Jagotin
13708	31.781765	50.2568193	Ukraine	Ukraine/ Poltawa/ - / Oagotin
13709	31.781765	50.2568193	Ukraine	Ukraine/ Poltawa/ - / dagotin
13710	37.4885739	48.1079245	Ukraine	Ukraine/ Poltawa/ - / Karlowka
13711	37.4885739	48.1079245	Ukraine	Ukraine/ PoLtawa/ - / KarLowka
13712	37.4885739	48.1079245	Ukraine	Ukraine/ PoLtawa/ - / KarLowka
13713	34.5514169	49.588267	Ukraine 	Ukraine / -/ -/ PoLtawa, Kirowograd, Uman; MoLdawien/ - / - / Rybniza, BaLti; Tschechien/ - / - / Brno
13714	32.0934768	50.191369	Ukraine	Ukraine/ PoLtawa/ - / Kononowka
13715	34.5514169	49.588267	Ukraine	Ukraine/ PoLtawa/ - / Kotschubejewka
13716	33.410033	49.065783	Ukraine	Ukraine/ PoLtawa/ - / Krementschug
13717	33.410033	49.065783	Ukraine	Ukraine/ PoLtawa/ - / Krementschug
13718	34.5514169	49.588267	Ukraine	Ukraine/ PoLtawa/ - / Lochwiza
13719	34.5514169	49.588267	Ukraine	Ukraine/ PoLtawa/ Lochwiza/ StaLin-Zuckerwerk
13720	32.9908442	50.0173168	Ukraine	Ukraine/ PoLtawa/ - / Lubny
13721	32.9908442	50.0173168	Ukraine	Ukraine/ PoLtawa/ - / Lubny
13722	32.9908442	50.0173168	Ukraine	Ukraine/ PoLtawa/ - / Lubny
13723	34.5514169	49.588267	Ukraine	Ukraine/ PoLtawa/ - / Mechedowka
13724	32.5070927	50.2394849	Ukraine	Ukraine/ PoLtawa/ - / Pirjatin
13725	33.3303468	49.9916392	Ukraine	Ukraine/ PoLtawa/ - / Romodan
13726	33.3303468	49.9916392	Ukraine	Ukraine/ PoLtawa/ - / Romodan
13727	35.0709693	49.7793089	Ukraine	Ukraine/ PoLtawa/ - / Skorochodowo
13728	35.0709693	49.7793089	Ukraine	Ukraine/ PoLtawa/ - / Skorochodowo
13729	30.5171335	50.4694992	Ukraine	Ukraine/ PoLtawa/ - / Wesjoly Podol
13730	26.601983	51.3456549	Ukraine	Ukraine/ Rowno/ - / Sarny
13731	26.2566443	50.5089112	Ukraine	Ukraine/ Rowno/ - / Sdolbunow
13732	26.2566443	50.5089112	Ukraine	Ukraine/ Rowno/ - / Sdolbunow
13733	26.2566443	50.5089112	Ukraine	Ukraine/ Rowno/ - / Sdolbunow
13734	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13735	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13736	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13737	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13738	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13739	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13740	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13741	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13742	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13743	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13744	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje
13745	35.139567	47.8388	Ukraine	Ukraine/ - / - / Saporoshje, Rabotschi
13746	35.139567	47.8388	Ukraine	Ukraine/ Saporoshje/ - / 436. Straiten kilo meter
13747	41.3634025	52.2839221	Ukraine	Ukraine/ Saporoshje/ - / Alexandrowka
13748	35.139567	47.8388	Ukraine	Ukraine/ Saporoshje/ - / Balabi no
13749	35.7098365	47.2464085	Ukraine	Ukraine/ Saporoshje/ - / Bolschoi Tokmak
13750	37.6186486	55.7601335	Ukraine	Ukraine/ Saporoshje/ - / Bolschoi Utljug
13751	43.4577689	44.1497667	Ukraine	Ukraine/ Saporoshje/ - / Georgijewski
13752	35.0352712	47.8563742	Ukraine	Ukraine/ Saporoshje/ - / Grigorjewka
13753	34.5709626	47.2005281	Ukraine	Ukraine/ Saporoshje/ Geni-tschesk/ Nowoalexejewka, Jasja Polja
13754	34.5709626	47.2005281	Ukraine	Ukraine/ Saporoshje/ Kuibyschew/ Rosowka
13755	35.139567	47.8388	Ukraine	Ukraine/ Saporoshje/ - / Matwejewski
13756	35.3586996	46.8550216	Ukraine	Ukraine/ Saporoshje/ - / Melitopol
13757	35.3586996	46.8550216	Ukraine	Ukraine/ Saporoshje/ - / Melitopol
13758	35.1916842	47.2693164	Ukraine	Ukraine/ Saporoshje/ Michajlowka/ Michajlowka
13759	35.2093424	48.0496599	Ukraine	Ukraine/ Saporoshje/ - / Petro-Michajlowka
13760	35.2093424	48.0496599	Ukraine	Ukraine/ Saporoshje/ - / Petro-Michajlowka
13761	35.301958	47.873317	Ukraine	Ukraine/ Saporoshje/ - / Mokraja
13762	35.139567	47.8388	Ukraine	Ukraine/ Saporoshje/ - / Nowogrigorjewka
